fecha,dia,year,horario,festividad,tipo_accidente,lesividad,distrito,direccion,lon,lat,meteo_Despejado,meteo_Lluvia,meteo_Niebla
2019-09-15 22:00:00,2019-09-15 00:00:00,2019,3,3,Caida,Moderada,CENTRO,PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO Madrid,-3.711917,40.407398,1,0,0
2019-09-15 09:00:00,2019-09-15 00:00:00,2019,1,3,Colision,Leve,TETUÁN,CALLE SAN BENITO 35 Madrid,-3.694372099999999,40.4697829,1,0,0
2019-09-16 17:00:00,2019-09-16 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE ALCALA / CALLE VELAZQUEZ Madrid,-3.6845087,40.420995,1,0,0
2019-09-16 16:00:00,2019-09-16 00:00:00,2019,2,1,Otro,Leve,MONCLOA-ARAVACA,PASEO. FLORIDA 13 Madrid,-3.7217143,40.42144649999999,1,0,0
2019-09-17 23:00:00,2019-09-17 00:00:00,2019,3,1,Colision,Leve,CHAMBERÍ,CALLE JOSE ABASCAL 31 Madrid,-3.698419,40.43853800000001,1,0,0
2019-09-17 20:00:00,2019-09-17 00:00:00,2019,2,1,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,-3.6510298,40.4069434,1,0,0
2019-09-17 20:00:00,2019-09-17 00:00:00,2019,2,1,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,-3.6510298,40.4069434,1,0,0
2019-09-17 10:00:00,2019-09-17 00:00:00,2019,1,1,Colision,Leve,ARGANZUELA,PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO Madrid,-3.7213361,40.41146260000001,1,0,0
2019-09-18 20:00:00,2019-09-18 00:00:00,2019,2,1,Colision,Leve,HORTALEZA,CALLE DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA Madrid,-3.663178199999999,40.48416810000001,1,0,0
2019-09-18 18:00:00,2019-09-18 00:00:00,2019,2,1,Colision,Moderada,RETIRO,CALLE DOCTOR ESQUERDO 157 Madrid,-3.6696159,40.40903,1,0,0
2019-09-18 17:00:00,2019-09-18 00:00:00,2019,2,1,Caida,Leve,USERA,CALLE MATILDE GAYO 19 Madrid,-3.7037227,40.3889704,1,0,0
2019-09-18 15:00:00,2019-09-18 00:00:00,2019,2,1,Imprudencia,Leve,CENTRO,CALLE MAYOR 26 Madrid,-3.707230999999999,40.4164321,1,0,0
2019-09-18 15:00:00,2019-09-18 00:00:00,2019,2,1,Imprudencia,Moderada,CENTRO,CALLE MAYOR 26 Madrid,-3.707230999999999,40.4164321,1,0,0
2019-09-18 10:00:00,2019-09-18 00:00:00,2019,1,1,Colision,Leve,PUENTE DE VALLECAS,PLAZA DEL CINE CALLE VIRIDIANA Madrid,-3.6545856,40.37928820000001,1,0,0
2019-09-19 18:00:00,2019-09-19 00:00:00,2019,2,1,Colision,Leve,TETUÁN,AVENIDA GENERAL PERÓN CON C/ ORENSE Madrid,-3.6949314,40.45229970000001,1,0,0
2019-09-19 17:00:00,2019-09-19 00:00:00,2019,2,1,Colision,Leve,CENTRO,CALLE GRAN VIA / PLAZA. CALLEO Madrid,-3.7040627,40.4201907,1,0,0
2019-09-19 13:00:00,2019-09-19 00:00:00,2019,2,1,Colision,Moderada,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,-3.6572722,40.37533639999999,1,0,0
2019-09-19 13:00:00,2019-09-19 00:00:00,2019,2,1,Colision,Leve,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,-3.6572722,40.37533639999999,1,0,0
2019-09-19 11:00:00,2019-09-19 00:00:00,2019,1,1,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,-3.703629,40.4044814,1,0,0
2019-09-19 11:00:00,2019-09-19 00:00:00,2019,1,1,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,-3.703629,40.4044814,1,0,0
2019-09-20 22:00:00,2019-09-20 00:00:00,2019,3,1,Colision,Leve,CHAMBERÍ,CALLE MODESTO LAFUENTE / CALLE MARIA DE GUZMAN Madrid,-3.695801399999999,40.4440783,0,1,0
2019-09-21 14:00:00,2019-09-21 00:00:00,2019,2,1,Colision,Moderada,TETUÁN,CALLE BRAVO MURILLO / CALLE LOPE DE HARO Madrid,-3.7014739,40.45748469999999,1,0,0
2019-09-21 12:00:00,2019-09-21 00:00:00,2019,1,2,Caida,Leve,FUENCARRAL-EL PARDO,CARRETERA DE FUENCARRAL A ALCOBENDAS KM-0 500 Madrid,-3.6734041,40.5147073,1,0,0
2019-09-22 12:00:00,2019-09-22 00:00:00,2019,1,3,Colision,Moderada,CENTRO,CALLE SAGASTA / CALLE MEJIA LEQUERICA Madrid,-3.6994198,40.4284847,1,0,0
2019-09-23 22:00:00,2019-09-23 00:00:00,2019,3,1,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,-3.7162192,40.4305992,1,0,0
2019-09-23 22:00:00,2019-09-23 00:00:00,2019,3,1,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,-3.7162192,40.4305992,1,0,0
2019-09-23 21:00:00,2019-09-23 00:00:00,2019,3,1,Colision,Leve,ARGANZUELA,"PQUE. MADRID RIO, FAROLA 26-10 Madrid",-3.723366200000001,40.4116765,1,0,0
2019-09-23 21:00:00,2019-09-23 00:00:00,2019,3,1,Caida,Moderada,MORATALAZ,CALLE HACIENDA DE PAVONES / CALLE BRUJAS Madrid,-3.6283866,40.3989601,1,0,0
2019-09-23 19:00:00,2019-09-23 00:00:00,2019,2,1,Caida,Moderada,MONCLOA-ARAVACA,ENTRE FAROLAS Nº 6 Y 7 Madrid,-3.7037902,40.4167754,1,0,0
2019-09-23 18:00:00,2019-09-23 00:00:00,2019,2,1,Colision,Leve,CHAMBERÍ,PLAZA. ALONSO MARTINEZ 7 Madrid,-3.69515,40.42757,1,0,0
2019-09-23 18:00:00,2019-09-23 00:00:00,2019,2,1,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,-3.7030921,40.4165927,1,0,0
2019-09-23 18:00:00,2019-09-23 00:00:00,2019,2,1,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,-3.7030921,40.4165927,1,0,0
2019-09-24 21:00:00,2019-09-24 00:00:00,2019,3,1,Caida,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL / CTRA. TELEFERICO Madrid,-3.74781,40.4166384,1,0,0
2019-09-24 20:00:00,2019-09-24 00:00:00,2019,2,1,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,-3.6301015,40.410332200000006,1,0,0
2019-09-24 20:00:00,2019-09-24 00:00:00,2019,2,1,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,-3.6301015,40.410332200000006,1,0,0
2019-09-24 14:00:00,2019-09-24 00:00:00,2019,2,1,Colision,Leve,CHAMBERÍ,PASEO. CASTELLANA 63 Madrid,-3.6921924,40.4422526,1,0,0
2019-09-25 22:00:00,2019-09-25 00:00:00,2019,3,1,Colision,Leve,CHAMARTÍN,PASEO. CASTELLANA 184 Madrid,-3.6890475,40.4609225,1,0,0
2019-09-27 00:00:00,2019-09-27 00:00:00,2019,3,1,Colision,Leve,CENTRO,PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA Madrid,-3.6937181,40.4071179,1,0,0
2019-09-26 22:00:00,2019-09-26 00:00:00,2019,3,1,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 95 Madrid,-3.6942195,40.3954682,1,0,0
2019-09-26 14:00:00,2019-09-26 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE SERRANO 29 Madrid,-3.6876892,40.4272745,1,0,0
2019-09-26 09:00:00,2019-09-26 00:00:00,2019,1,1,Colision,Leve,TETUÁN,AVDA. GENERAL PERON / CALLE JULIAN BESTEIRO Madrid,-3.6956191,40.4523432,1,0,0
2019-09-27 23:00:00,2019-09-27 00:00:00,2019,3,1,Colision,Leve,ARGANZUELA,PASEO. CHOPERA 10 Madrid,-3.6992064,40.3929075,1,0,0
2019-09-27 20:00:00,2019-09-27 00:00:00,2019,2,1,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,-3.6702534,40.42107379999999,1,0,0
2019-09-27 20:00:00,2019-09-27 00:00:00,2019,2,1,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,-3.6702534,40.42107379999999,1,0,0
2019-09-27 16:00:00,2019-09-27 00:00:00,2019,2,1,Colision,Leve,ARGANZUELA,PASEO. SANTA MARIA DE LA CABEZA 42 Madrid,-3.6968798,40.403868,1,0,0
2019-09-27 13:00:00,2019-09-27 00:00:00,2019,2,1,Colision,Moderada,CENTRO,PASEO. BAJO DE LA VIRGEN DEL PUERTO / FRENTE JARDINES DEL MORO Madrid,-3.7179618,40.4186995,1,0,0
2019-09-27 11:00:00,2019-09-27 00:00:00,2019,1,1,Colision,Grave,VILLAVERDE,CALLE LAS NAVAS DE BUITRAGO / CALLE BERZOSA DE LOZOYA Madrid,-3.718789,40.33439370000001,1,0,0
2019-09-28 15:00:00,2019-09-28 00:00:00,2019,2,1,Colision,Leve,CARABANCHEL,CALLE ANTONIO DE LEYVA / PLAZA. ELIPTICA Madrid,-3.7174439,40.3855813,1,0,0
2019-09-28 14:00:00,2019-09-28 00:00:00,2019,2,1,Caida,Leve,MONCLOA-ARAVACA,CTRA. ZARZON 6 Madrid,-3.7645045,40.40743120000001,1,0,0
2019-09-28 13:00:00,2019-09-28 00:00:00,2019,2,1,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,-3.7491851,40.415284,1,0,0
2019-09-28 13:00:00,2019-09-28 00:00:00,2019,2,2,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,-3.7491851,40.415284,1,0,0
2019-09-29 22:00:00,2019-09-29 00:00:00,2019,3,3,Caida,Moderada,SALAMANCA,AVDA. AMERICA 12 Madrid,-3.675436299999999,40.43812930000001,1,0,0
2019-09-29 21:00:00,2019-09-29 00:00:00,2019,3,3,Caida,Leve,CHAMARTÍN,CALLE CARTAGENA 124 Madrid,-3.6746231,40.4410969,1,0,0
2019-09-29 21:00:00,2019-09-29 00:00:00,2019,3,3,Caida,Leve,CENTRO,RONDA. ATOCHA 8 Madrid,-3.6958945,40.4070603,1,0,0
2019-09-29 16:00:00,2019-09-29 00:00:00,2019,2,3,Colision,Moderada,SALAMANCA,CALLE ALCALA / CALLE ALEJANDRO GONZALEZ Madrid,-3.6642013,40.430291,1,0,0
2019-09-29 12:00:00,2019-09-29 00:00:00,2019,1,3,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,-3.68027,40.41804000000001,1,0,0
2019-09-29 12:00:00,2019-09-29 00:00:00,2019,1,3,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,-3.68027,40.41804000000001,1,0,0
2019-09-29 06:00:00,2019-09-29 00:00:00,2019,1,3,Caida,Moderada,CENTRO,CALLE GRAN VIA 72 Madrid,-3.7096594,40.4229084,1,0,0
2019-09-30 23:00:00,2019-09-30 00:00:00,2019,3,1,Caida,Moderada,CHAMBERÍ,CALLE GENOVA / CALLE ARGENSOLA Madrid,-3.693862,40.42671300000001,1,0,0
2019-09-30 16:00:00,2019-09-30 00:00:00,2019,2,1,Caida,Leve,CHAMBERÍ,CALLE DONOSO CORTES / CALLE ANDRES MELLADO Madrid,-3.7142598,40.43644949999999,1,0,0
2019-09-30 14:00:00,2019-09-30 00:00:00,2019,2,1,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO / CALLE ENTREPEÑAS Madrid,-3.611305,40.36501060000001,1,0,0
2019-09-30 10:00:00,2019-09-30 00:00:00,2019,1,1,Colision,Moderada,SALAMANCA,PASEO. CASTELLANA 10 Madrid,-3.689316199999999,40.4276136,1,0,0
2019-10-01 21:00:00,2019-10-01 00:00:00,2019,3,1,Colision,Moderada,SALAMANCA,GTA. EMILIO CASTELAR / CALLE GENERAL ORAA Madrid,-3.688582499999999,40.4352118,1,0,0
2019-10-01 20:00:00,2019-10-01 00:00:00,2019,2,1,Imprudencia,Leve,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,-3.6414541,40.4354659,1,0,0
2019-10-01 20:00:00,2019-10-01 00:00:00,2019,2,1,Imprudencia,Grave,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,-3.6414541,40.4354659,1,0,0
2019-10-01 19:00:00,2019-10-01 00:00:00,2019,2,1,Colision,Moderada,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,-3.6985254,40.3993088,1,0,0
2019-10-01 19:00:00,2019-10-01 00:00:00,2019,2,1,Colision,Leve,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,-3.6985254,40.3993088,1,0,0
2019-10-01 14:00:00,2019-10-01 00:00:00,2019,2,1,Colision,Leve,USERA,AVDA. POBLADOS / CALLE GUETARIA Madrid,-3.7155999,40.3737809,1,0,0
2019-10-01 08:00:00,2019-10-01 00:00:00,2019,1,1,Caida,Leve,ARGANZUELA,CALLE TERESA LOPEZ VALCARCEL 19 Madrid,-3.694761,40.387511,1,0,0
2019-10-02 23:00:00,2019-10-02 00:00:00,2019,3,1,Colision,Leve,MONCLOA-ARAVACA,CALLE ARQUITECTO SANCHEZ ARCAS 3 Madrid,-3.716717,40.4532445,1,0,0
2019-10-02 21:00:00,2019-10-02 00:00:00,2019,3,1,Colision,Leve,LATINA,CALLE FLAUTAS / CALLE CLARINETES Madrid,-3.7649228,40.3698592,1,0,0
2019-10-02 21:00:00,2019-10-02 00:00:00,2019,3,1,Caida,Moderada,LATINA,CALLE GUAREÑA / PLAZA. DISTRITO LATINA Madrid,-3.765406,40.3867651,1,0,0
2019-10-02 20:00:00,2019-10-02 00:00:00,2019,2,1,Caida,Leve,CARABANCHEL,CALLE CALDERILLA 1 Madrid,-3.737479099999999,40.3637278,1,0,0
2019-10-02 19:00:00,2019-10-02 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE ARMADA ESPAÑOLA / PASEO. CASTELLANA Madrid,-3.6921545,40.41799839999999,1,0,0
2019-10-02 16:00:00,2019-10-02 00:00:00,2019,2,1,Caida,Moderada,SALAMANCA,CALLE NUÑEZ DE BALBOA / CALLE JOSE ORTEGA Y GASSET Madrid,-3.6823481,40.4302442,1,0,0
2019-10-02 15:00:00,2019-10-02 00:00:00,2019,2,1,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,-3.7048288,40.4494662,1,0,0
2019-10-02 15:00:00,2019-10-02 00:00:00,2019,2,1,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,-3.7048288,40.4494662,1,0,0
2019-10-02 12:00:00,2019-10-02 00:00:00,2019,1,1,Caida,Moderada,CENTRO,CALLE DOCTOR CORTEZO 1 Madrid,-3.7034155,40.41386470000001,1,0,0
2019-10-02 10:00:00,2019-10-02 00:00:00,2019,1,1,Colision,Moderada,MORATALAZ,CALLE CAMINO DE LOS VINATEROS 65 Madrid,-3.6518644,40.4104075,1,0,0
2019-10-03 21:00:00,2019-10-03 00:00:00,2019,3,1,Caida,Leve,CENTRO,PLAZA. PUERTA DEL SOL / CALLE CARRETAS Madrid,-3.7032922,40.4167321,1,0,0
2019-10-03 14:00:00,2019-10-03 00:00:00,2019,2,1,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,-3.6990847,40.4352653,1,0,0
2019-10-03 14:00:00,2019-10-03 00:00:00,2019,2,1,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,-3.6990847,40.4352653,1,0,0
2019-10-03 10:00:00,2019-10-03 00:00:00,2019,1,1,Caida,Moderada,TETUÁN,MINISTERIO DE DEFENSA Madrid,-3.6914297,40.4555903,1,0,0
2019-10-03 09:00:00,2019-10-03 00:00:00,2019,1,1,Colision,Leve,CARABANCHEL,AVDA. OPORTO / CALLE CAMINO VIEJO DE LEGANES Madrid,-3.727699700000001,40.3862708,1,0,0
2019-10-04 20:00:00,2019-10-04 00:00:00,2019,2,1,Caida,Leve,SAN BLAS-CANILLEJAS,CALLE ALCALA 426 Madrid,-3.6367542,40.4380763,1,0,0
2019-10-04 17:00:00,2019-10-04 00:00:00,2019,2,1,Imprudencia,Leve,LATINA,CALLE CARABIAS 1 Madrid,-3.76699,40.39881,1,0,0
2019-10-04 17:00:00,2019-10-04 00:00:00,2019,2,1,Imprudencia,Moderada,LATINA,CALLE CARABIAS 1 Madrid,-3.76699,40.39881,1,0,0
2019-10-04 10:00:00,2019-10-04 00:00:00,2019,1,1,Otro,Leve,RETIRO,CALLE ALCALA / PLAZA. CIBELES Madrid,-3.6476588,40.43335159999999,1,0,0
2019-10-04 09:00:00,2019-10-04 00:00:00,2019,1,1,Colision,Moderada,PUENTE DE VALLECAS,CALLE PUERTO DE BALBARAN 121 Madrid,-3.662807099999999,40.37887429999999,1,0,0
2019-10-04 00:00:00,2019-10-04 00:00:00,2019,3,1,Colision,Leve,ARGANZUELA,PASEO. ESPERANZA / PASEO. ESPERANZA Madrid,-3.7042027,40.40074910000001,1,0,0
2019-10-05 21:00:00,2019-10-05 00:00:00,2019,3,1,Caida,Moderada,USERA,AVDA. ANDALUCIA 1 Madrid,-3.691647999999999,40.3627995,1,0,0
2019-10-05 19:00:00,2019-10-05 00:00:00,2019,2,1,Caida,Leve,CHAMBERÍ,CALLE ALBERTO AGUILERA 46 Madrid,-3.7122167,40.4305183,1,0,0
2019-10-05 16:00:00,2019-10-05 00:00:00,2019,2,1,Caida,Moderada,FUENCARRAL-EL PARDO,GTA. SANTUARIO DE TISCAR Madrid,-3.713101699999999,40.5029473,1,0,0
2019-10-05 11:00:00,2019-10-05 00:00:00,2019,1,1,Caida,Moderada,HORTALEZA,CALLE SANTA SUSANA 55 Madrid,-3.647987399999999,40.4803555,1,0,0
2019-10-05 07:00:00,2019-10-05 00:00:00,2019,1,1,Colision,Leve,FUENCARRAL-EL PARDO,CALLE ARZOBISPO MORCILLO 40 Madrid,-3.696982,40.4829531,1,0,0
2019-10-05 02:00:00,2019-10-05 00:00:00,2019,3,1,Imprudencia,Leve,ARGANZUELA,GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA Madrid,-3.699473099999999,40.4009935,1,0,0
2019-10-05 02:00:00,2019-10-05 00:00:00,2019,3,2,Imprudencia,Leve,ARGANZUELA,GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA Madrid,-3.699473099999999,40.4009935,1,0,0
2019-10-06 17:00:00,2019-10-06 00:00:00,2019,2,3,Imprudencia,Leve,SALAMANCA,CALLE GOYA / CALLE SERRANO Madrid,-3.687864,40.42543189999999,1,0,0
2019-10-06 17:00:00,2019-10-06 00:00:00,2019,2,3,Imprudencia,Leve,SALAMANCA,CALLE GOYA / CALLE SERRANO Madrid,-3.687864,40.42543189999999,1,0,0
2019-10-07 22:00:00,2019-10-07 00:00:00,2019,3,1,Caida,Moderada,CENTRO,CALLE ALCALA 5 Madrid,-3.7018497,40.4173141,1,0,0
2019-10-07 17:00:00,2019-10-07 00:00:00,2019,2,1,Caida,Leve,SALAMANCA,CALLE MARTINEZ IZQUIERDO 44 Madrid,-3.6672186,40.4346241,1,0,0
2019-10-07 17:00:00,2019-10-07 00:00:00,2019,2,1,Colision,Leve,CENTRO,CALLE PALMA / CALLE SAN BERNARDO Madrid,-3.706727699999999,40.4266109,1,0,0
2019-10-07 10:00:00,2019-10-07 00:00:00,2019,1,1,Colision,Leve,HORTALEZA,CALLE AREQUIPA 2 Madrid,-3.6419111000000006,40.4687969,1,0,0
2019-10-08 12:00:00,2019-10-08 00:00:00,2019,1,1,Colision,Grave,ARGANZUELA,PASEO. YESERIAS 51 Madrid,-3.7055828,40.3973594,1,0,0
2019-10-09 21:00:00,2019-10-09 00:00:00,2019,3,1,Colision,Leve,MORATALAZ,CALLE CAMINO DE LOS VINATEROS / CALLE CORREGIDOR SEÑOR DE LA ELIPA Madrid,-3.651478399999999,40.4101562,1,0,0
2019-10-09 20:00:00,2019-10-09 00:00:00,2019,2,1,Colision,Leve,LATINA,CALLE ESCALONA 48 Madrid,-3.7623347,40.3966808,1,0,0
2019-10-09 15:00:00,2019-10-09 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE MARIA DE MOLINA / CALLE PRINCIPE DE VERGARA Madrid,-3.6790792,40.4374085,1,0,0
2019-10-10 21:00:00,2019-10-10 00:00:00,2019,3,1,Colision,Leve,MORATALAZ,CALLE CAMINO DE LOS VINATEROS / CALLE ARROYO DE LA MEDIA LEGUA Madrid,-3.6555195,40.4106545,1,0,0
2019-10-10 18:00:00,2019-10-10 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE ALCALA 231 Madrid,-3.664743,40.4302375,1,0,0
2019-10-11 08:00:00,2019-10-11 00:00:00,2019,1,2,Colision,Leve,CHAMARTÍN,CALLE LOPEZ DE HOYOS / CALLE CARTAGENA Madrid,-3.6759087,40.4428165,1,0,0
2019-10-12 14:00:00,2019-10-12 00:00:00,2019,2,3,Colision,Leve,CIUDAD LINEAL,CALLE VIRGEN DE LA ALEGRIA 4 Madrid,-3.6585582,40.4324353,1,0,0
2019-10-12 01:00:00,2019-10-12 00:00:00,2019,3,3,Colision,Moderada,RETIRO,CALLE ALFONSO XII 60 Madrid,-3.6888958,40.408742,1,0,0
2019-10-14 21:00:00,2019-10-14 00:00:00,2019,3,1,Caida,Leve,SALAMANCA,CALLE JOSE ORTEGA Y GASSET / PLAZA. MARQUES DE SALAMANCA Madrid,-3.6792751,40.43009620000001,0,1,0
2019-10-14 10:00:00,2019-10-14 00:00:00,2019,1,1,Colision,Moderada,CENTRO,PLAZA. PUERTA CERRADA 12 Madrid,-3.708452099999999,40.41387320000001,1,0,0
2019-10-14 10:00:00,2019-10-14 00:00:00,2019,1,1,Caida,Moderada,RETIRO,CALLE SAMARIA / AVDA. NAZARET Madrid,-3.6733201,40.4115153,1,0,0
2019-10-14 08:00:00,2019-10-14 00:00:00,2019,1,1,Colision,Leve,USERA,CALLE EVANGELIOS / CALLE OLVIDO Madrid,-3.702456,40.3832602,0,1,0
2019-10-15 21:00:00,2019-10-15 00:00:00,2019,3,1,Colision,Leve,CHAMARTÍN,CALLE ENRIQUE LARRETA 7 Madrid,-3.6866211,40.46754550000001,1,0,0
2019-10-15 19:00:00,2019-10-15 00:00:00,2019,2,1,Colision,Leve,CHAMBERÍ,CALLE SAGASTA / CALLE FRANCISCO DE ROJAS Madrid,-3.6994198,40.4284847,1,0,0
2019-10-15 18:00:00,2019-10-15 00:00:00,2019,2,1,Colision,Leve,CHAMARTÍN,PASEO. LA HABANA 144A Madrid,-3.6815008,40.4578988,1,0,0
2019-10-15 17:00:00,2019-10-15 00:00:00,2019,2,1,Caida,Leve,CIUDAD LINEAL,CALLE CYESA 3 Madrid,-3.6591157,40.4302194,1,0,0
2019-10-16 23:00:00,2019-10-16 00:00:00,2019,3,1,Colision,Leve,SALAMANCA,CALLE DUQUE DE SESTO 7 Madrid,-3.6778641,40.4226962,1,0,0
2019-10-16 22:00:00,2019-10-16 00:00:00,2019,3,1,Colision,Grave,CENTRO,GTA. RUIZ JIMENEZ / CALLE ALBERTO AGUILERA Madrid,-3.7054622,40.4296008,1,0,0
2019-10-16 09:00:00,2019-10-16 00:00:00,2019,1,1,Caida,Leve,ARGANZUELA,CALLE JUAN DE MARIANA 15 Madrid,-3.6863336,40.3983292,1,0,0
2019-10-16 09:00:00,2019-10-16 00:00:00,2019,1,1,Caida,Leve,ARGANZUELA,CALLE JUAN DE MARIANA 15 Madrid,-3.6863336,40.3983292,1,0,0
2019-10-17 23:00:00,2019-10-17 00:00:00,2019,3,1,Colision,Leve,CENTRO,CALLE GRAN VIA 46 Madrid,-3.7059286,40.4205934,1,0,0
2019-10-17 20:00:00,2019-10-17 00:00:00,2019,2,1,Caida,Leve,CHAMARTÍN,CALLE AGUSTIN DE FOXA 58 Madrid,-3.681206699999999,40.4778511,1,0,0
2019-10-17 16:00:00,2019-10-17 00:00:00,2019,2,1,Colision,Leve,CENTRO,PASEO. RECOLETOS 7 Madrid,-3.6930055,40.42078729999999,1,0,0
2019-10-17 16:00:00,2019-10-17 00:00:00,2019,2,1,Caida,Leve,USERA,CALLE EVANGELIOS 1 Madrid,-3.69993,40.3830699,1,0,0
2019-10-17 15:00:00,2019-10-17 00:00:00,2019,2,1,Colision,Leve,CENTRO,CALLE SAN BERNARDO 27 Madrid,-3.7076807,40.422948,0,0,1
2019-10-17 07:00:00,2019-10-17 00:00:00,2019,1,1,Colision,Leve,MORATALAZ,AVDA. MORATALAZ / PLAZA. CORREGIDOR ALONSO DE AGUILAR Madrid,-3.6510935,40.4058287,0,1,0
2019-10-18 15:00:00,2019-10-18 00:00:00,2019,2,1,Colision,Leve,SALAMANCA,CALLE SERRANO 1 Madrid,-3.688811,40.4208273,1,0,0
2019-10-18 09:00:00,2019-10-18 00:00:00,2019,1,1,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA 92 Madrid,-3.7182557,40.4340382,1,0,0
2019-10-18 08:00:00,2019-10-18 00:00:00,2019,1,2,Caida,Leve,TETUÁN,CALLE BRAVO MURILLO 133 Madrid,-3.7036926,40.4501331,0,1,0
2019-10-20 14:00:00,2019-10-20 00:00:00,2019,2,3,Colision,Leve,CENTRO,TRVA. SAN MATEO / CALLE HORTALEZA Madrid,-3.6978022,40.42503689999999,0,0,1
2019-10-20 14:00:00,2019-10-20 00:00:00,2019,2,3,Colision,Leve,TETUÁN,CALLE ORENSE 18 Madrid,-3.694997099999999,40.4503277,0,1,0
2019-10-20 13:00:00,2019-10-20 00:00:00,2019,2,3,Caida,Leve,SAN BLAS-CANILLEJAS,AVDA. CANILLEJAS A VICALVARO / CALLE SANTA TECLA Madrid,-3.6161975,40.4423621,0,0,1
2019-10-20 11:00:00,2019-10-20 00:00:00,2019,1,3,Colision,Leve,LATINA,CALLE ANTONIA CALVO / CALLE ALHAMBRA Madrid,-3.744738200000001,40.40160530000001,1,0,0
2019-10-21 15:00:00,2019-10-21 00:00:00,2019,2,1,Imprudencia,Leve,RETIRO,CALLE O'DONNELL / AVDA. MENENDEZ PELAYO Madrid,-3.6800522,40.421703,1,0,0
2019-10-21 15:00:00,2019-10-21 00:00:00,2019,2,1,Imprudencia,Leve,RETIRO,CALLE O'DONNELL / AVDA. MENENDEZ PELAYO Madrid,-3.6800522,40.421703,1,0,0
2019-10-21 14:00:00,2019-10-21 00:00:00,2019,2,1,Colision,Leve,TETUÁN,CALLE BRAVO MURILLO 155 Madrid,-3.703477899999999,40.4517376,1,0,0
2019-10-22 22:00:00,2019-10-22 00:00:00,2019,3,1,Colision,Leve,CHAMBERÍ,CALLE FUENCARRAL 134 Madrid,-3.703003,40.43129649999999,0,1,0
2019-10-22 20:00:00,2019-10-22 00:00:00,2019,2,1,Colision,Moderada,TETUÁN,CALLE BRAVO MURILLO 120 Madrid,-3.7033957,40.4486645,0,1,0
2019-10-22 20:00:00,2019-10-22 00:00:00,2019,2,1,Colision,Leve,CENTRO,PASEO. PRADO 14 Madrid,-3.6944375,40.4142109,0,1,0
